arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
imbens/sampler/_under_sampling/_prototype_selection/tests/test_condensed_nearest_neighbour.py,function,,test_cnn_fit_resample_with_object,A,1,71,97
imbens/sampler/_under_sampling/_prototype_selection/tests/test_condensed_nearest_neighbour.py,function,,test_cnn_fit_resample_with_wrong_object,A,1,100,104
imbens/sampler/_under_sampling/_prototype_selection/tests/test_edited_nearest_neighbours.py,function,,test_enn_fit_resample,A,1,49,66
imbens/sampler/_under_sampling/_prototype_selection/tests/test_edited_nearest_neighbours.py,function,,test_enn_fit_resample_mode,A,1,69,93
imbens/sampler/_under_sampling/_prototype_selection/tests/test_edited_nearest_neighbours.py,function,,test_enn_fit_resample_with_nn_object,A,1,96,121
imbens/sampler/_under_sampling/_prototype_selection/tests/test_edited_nearest_neighbours.py,function,,test_enn_not_good_object,A,1,124,128
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_fit_resample_wrong_class_obj,A,1,77,83
imbens/sampler/_under_sampling/_prototype_selection/tests/test_nearmiss.py,function,,test_nearmiss_error,A,1,52,55
imbens/sampler/_under_sampling/_prototype_selection/tests/test_neighbourhood_cleaning_rule.py,function,,test_ncr_error,A,1,42,45
imbens/sampler/_under_sampling/_prototype_selection/tests/test_neighbourhood_cleaning_rule.py,function,,test_ncr_fit_resample,A,1,48,68
imbens/sampler/_under_sampling/_prototype_selection/tests/test_neighbourhood_cleaning_rule.py,function,,test_ncr_fit_resample_mode,A,1,71,91
imbens/sampler/_under_sampling/_prototype_selection/tests/test_one_sided_selection.py,function,,test_oss_fit_resample,A,1,44,66
imbens/sampler/_under_sampling/_prototype_selection/tests/test_one_sided_selection.py,function,,test_oss_with_object,A,1,69,97
imbens/sampler/_under_sampling/_prototype_selection/tests/test_one_sided_selection.py,function,,test_oss_with_wrong_object,A,1,100,104
imbens/sampler/_under_sampling/_prototype_selection/tests/test_random_under_sampler.py,function,,test_rus_fit_resample_half,A,1,62,86
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_iter_wrong,A,1,111,115
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_not_good_object,A,1,331,335
imbens/sampler/_under_sampling/_prototype_selection/tests/test_self_paced_under_sampler.py,function,,test_spus_negative_alpha,A,1,139,153
imbens/sampler/_under_sampling/_prototype_selection/tests/test_self_paced_under_sampler.py,function,,test_spus_negative_k_bins,A,1,157,163
imbens/sampler/_under_sampling/_prototype_selection/tests/test_tomek_links.py,function,,test_tl_fit_resample,A,1,43,70
imbens/utils/estimator_checks.py,function,,_yield_classifier_checks,A,1,64,65
imbens/utils/estimator_checks.py,function,,parametrize_with_checks,A,1,86,126
imbens/utils/estimator_checks.py,function,,_generate_check_ids,A,1,130,135
imbens/utils/estimator_checks.py,function,,check_target_type,A,1,138,151
imbens/utils/estimator_checks.py,function,,check_samplers_2d_target,A,1,343,354
imbens/utils/estimator_checks.py,function,,check_classifier_on_multilabel_or_multioutput_targets,A,1,419,424
imbens/utils/_docstring.py,function,,_get_example_docstring,A,1,354,355
imbens/utils/_docstring.py,method,Substitution,__call__,A,1,33,35
imbens/utils/_docstring.py,method,FuncSubstitution,__call__,A,1,81,83
imbens/utils/_docstring.py,method,FuncGlossarySubstitution,__init__,A,1,93,96
imbens/utils/_plot.py,function,,plot_online_figure,A,1,134,139
imbens/utils/_validation.py,function,,_count_class_sample,A,1,113,115
imbens/utils/_validation.py,method,ArraysTransformer,__init__,A,1,47,49
imbens/utils/_validation.py,method,ArraysTransformer,transform,A,1,51,54
imbens/utils/_validation.py,method,ArraysTransformer,_gets_props,A,1,56,62
imbens/utils/tests/test_deprecation.py,function,,test_deprecate_parameter,A,1,17,21
imbens/utils/tests/test_deprecation.py,method,Sampler,__init__,A,1,12,14
imbens/utils/tests/test_docstring.py,function,,func,A,1,21,30
imbens/utils/tests/test_docstring.py,method,cls,__init__,A,1,53,55
imbens/utils/tests/test_estimator_checks.py,function,,test_check_samplers_string,A,1,97,99
imbens/utils/tests/test_estimator_checks.py,function,,test_check_samplers_nan,A,1,102,104
imbens/utils/tests/test_estimator_checks.py,function,,_test_single_check,A,1,116,121
imbens/utils/tests/test_estimator_checks.py,function,,test_all_checks,A,1,124,128
imbens/utils/tests/test_estimator_checks.py,method,BaseBadSampler,fit,A,1,33,34
imbens/utils/tests/test_estimator_checks.py,method,BaseBadSampler,fit_resample,A,1,36,39
imbens/utils/tests/test_estimator_checks.py,method,SamplerSingleClass,fit_resample,A,1,47,48
imbens/utils/tests/test_estimator_checks.py,method,SamplerSingleClass,_fit_resample,A,1,50,51
imbens/utils/tests/test_estimator_checks.py,method,NotFittedSampler,fit,A,1,57,59
imbens/utils/tests/test_estimator_checks.py,method,NoAcceptingSparseSampler,fit,A,1,65,68
imbens/utils/tests/test_estimator_checks.py,method,NotPreservingDtypeSampler,_fit_resample,A,1,74,75
imbens/utils/tests/test_estimator_checks.py,method,IndicesSampler,_check_X_y,A,1,79,89
imbens/utils/tests/test_estimator_checks.py,method,IndicesSampler,_fit_resample,A,1,91,94
imbens/utils/tests/test_plot.py,function,,test_plot_scatter,A,1,38,39
imbens/utils/tests/test_plot.py,function,,test_plot_class_distribution,A,1,42,43
imbens/utils/tests/test_plot.py,function,,test_plot_2Dprojection_and_cardinality,A,1,46,47
imbens/utils/tests/test_validation.py,function,,test_check_target_type,A,1,51,53
imbens/utils/tests/test_validation.py,function,,test_check_sampling_strategy_warning,A,1,72,75
imbens/utils/tests/test_validation.py,function,,test_check_sampling_strategy_error,A,1,110,120
imbens/utils/tests/test_validation.py,function,,test_check_sampling_strategy_error_wrong_string,A,1,130,137
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_class_target_unknown,A,1,148,151
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_dict_error,A,1,154,176
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_float_error_not_in_range,A,1,180,183
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_float_error_not_binary,A,1,186,190
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_list_error_not_clean_sampling,A,1,194,198
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_dict_over_sampling,A,1,258,267
imbens/utils/tests/test_validation.py,function,,test_deprecate_positional_args_warns_for_function,A,1,362,386
imbens/utils/tests/test_validation.py,function,,f1,A,1,364,365
imbens/utils/tests/test_validation.py,function,,f2,A,1,374,375
imbens/utils/tests/test_validation.py,function,,f3,A,1,382,383
imbens/utils/tests/test_validation_param.py,function,,dummy_schedule,A,1,129,133
imbens/utils/tests/test_validation_param.py,function,,error_schedule,A,1,136,140
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_get_boost_predict_proba,A,1,381,398
imbens/visualizer/tests/test_visualizer.py,function,,test_performance_curve,A,1,69,113
imbens/visualizer/tests/test_visualizer.py,function,,test_confusion_matrix_heatmap,A,1,117,139
imbens/visualizer/tests/test_visualizer.py,function,,test_performance_curve_grid,A,1,164,165
imbens/visualizer/tests/test_visualizer.py,function,,test_confusion_matrix_heatmap_grid,A,1,182,183
imbens/pipeline.py,function,,_fit_resample_one,A,2,427,438
imbens/pipeline.py,method,Pipeline,_iter,A,2,170,181
imbens/datasets/tests/test_imbalance.py,function,,test_make_imbalance_dict,A,2,50,50
imbens/ensemble/base.py,function,,_parallel_decision_function,A,2,434,438
imbens/ensemble/base.py,method,ImbalancedEnsembleClassifierMixin,_training_log_add_block,A,2,221,231
imbens/ensemble/base.py,method,ImbalancedEnsembleClassifierMixin,_training_log_to_console_parallel,A,2,394,409
imbens/ensemble/base.py,method,BaseImbalancedEnsemble,decision_function,A,2,687,731
imbens/ensemble/_bagging.py,function,,_generate_indices,A,2,76,86
imbens/ensemble/_boost.py,method,ResampleBoostClassifier,_validate_estimator,A,2,104,124
imbens/ensemble/_boost.py,method,ResampleBoostClassifier,_boost,A,2,148,227
imbens/ensemble/_boost.py,method,ReweightBoostClassifier,_validate_cost_matrix,A,2,707,718
imbens/ensemble/tests/test_base_ensemble.py,function,,test_evaluate_verbose,A,2,49,76
imbens/ensemble/tests/test_base_ensemble.py,function,,test_evaluate_eval_datasets,A,2,85,109
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_balanced_bagging_classifier,A,2,56,73
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_bootstrap_samples,A,2,76,76
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_oob_score_consistency,A,2,384,384
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_max_samples_consistency,A,2,441,441
imbens/ensemble/_over_sampling/kmeans_smote_boost.py,method,KmeansSMOTEBoostClassifier,__init__,A,2,177,221
imbens/ensemble/_over_sampling/smote_bagging.py,method,SMOTEBaggingClassifier,__init__,A,2,187,235
imbens/ensemble/_over_sampling/smote_boost.py,method,SMOTEBoostClassifier,__init__,A,2,159,195
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_balanced_bagging_classifier,A,2,57,74
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_bootstrap_samples,A,2,77,77
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_oob_score_consistency,A,2,382,382
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_max_samples_consistency,A,2,439,439
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_balanced_bagging_classifier,A,2,57,74
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_bootstrap_samples,A,2,77,77
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_oob_score_consistency,A,2,389,389
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_max_samples_consistency,A,2,446,446
imbens/ensemble/_reweighting/adacost.py,method,AdaCostClassifier,_cost_matrix_to_misclassification_weights,A,2,187,204
imbens/ensemble/_reweighting/adauboost.py,method,AdaUBoostClassifier,_compute_mult_in_exp_weights_array,A,2,175,194
imbens/ensemble/_reweighting/asymmetric_boost.py,method,AsymBoostClassifier,_cost_matrix_to_asymmetric_weights,A,2,181,206
imbens/ensemble/_under_sampling/balanced_random_forest.py,method,BalancedRandomForestClassifier,_set_oob_score_and_attributes,A,2,652,668
imbens/ensemble/_under_sampling/balance_cascade.py,method,BalanceCascadeClassifier,_update_cached_prediction_probabilities,A,2,384,399
imbens/ensemble/_under_sampling/self_paced_ensemble.py,method,SelfPacedEnsembleClassifier,_update_cached_prediction_probabilities,A,2,378,393
imbens/ensemble/_under_sampling/tests/test_balanced_random_forest.py,function,,test_balanced_random_forest_attributes,A,2,62,82
imbens/ensemble/_under_sampling/tests/test_balanced_random_forest.py,function,,test_little_tree_with_small_max_samples,A,2,125,125
imbens/ensemble/_under_sampling/tests/test_balanced_random_forest.py,function,,test_balanced_random_forest_pruning,A,2,155,155
imbens/ensemble/_under_sampling/tests/test_balanced_random_forest.py,function,,test_balanced_random_forest_oob_binomial,A,2,169,169
imbens/ensemble/_under_sampling/tests/test_balance_cascade.py,function,,test_estimator_init,A,2,52,61
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_bootstrap_samples,A,2,88,88
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_oob_score_consistency,A,2,403,403
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_max_samples_consistency,A,2,462,462
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_balanced_bagging_classifier,A,2,57,74
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_bootstrap_samples,A,2,77,77
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_oob_score_consistency,A,2,382,382
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_max_samples_consistency,A,2,439,439
imbens/metrics/tests/test_classification.py,function,,test_geometric_mean_multiclass,A,2,224,224
imbens/metrics/tests/test_classification.py,function,,test_geometric_mean_average,A,2,239,239
imbens/metrics/tests/test_classification.py,function,,test_geometric_mean_sample_weight,A,2,264,264
imbens/metrics/tests/test_classification.py,function,,test_geometric_mean_score_prediction,A,2,286,286
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_multiclass_with_unicode_label,A,2,398,398
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_multiclass_with_long_string_label,A,2,415,415
imbens/metrics/tests/test_classification.py,function,,test_iba_sklearn_metrics,A,2,442,442
imbens/metrics/tests/test_classification.py,function,,test_macro_averaged_mean_absolute_error,A,2,503,503
imbens/metrics/tests/test_classification.py,function,,test_macro_averaged_mean_absolute_error_sample_weight,A,2,508,508
imbens/metrics/tests/test_pairwise.py,function,,test_value_difference_metric_categories,A,2,111,125
imbens/metrics/tests/test_score_objects.py,function,,test_scorer_common_average,A,2,39,39
imbens/metrics/tests/test_score_objects.py,function,,test_scorer_default_average,A,2,68,68
imbens/sampler/base.py,method,BaseSampler,_check_X_y,A,2,182,187
imbens/sampler/base.py,method,FunctionSampler,fit,A,2,276,304
imbens/sampler/_over_sampling/tests/test_adasyn.py,function,,test_ada_init,A,2,44,44
imbens/sampler/_over_sampling/tests/test_random_over_sampler.py,function,,test_ros_init,A,2,39,39
imbens/sampler/_over_sampling/tests/test_random_over_sampler.py,function,,test_random_over_sampler_shrinkage_behaviour,A,2,222,222
imbens/sampler/_over_sampling/_smote/base.py,method,BaseSMOTE,_generate_samples,A,2,114,163
imbens/sampler/_over_sampling/_smote/filter.py,method,BorderlineSMOTE,_validate_estimator,A,2,146,156
imbens/sampler/_under_sampling/_prototype_generation/tests/test_cluster_centroids.py,function,,test_fit_resample_check_voting,A,2,39,39
imbens/sampler/_under_sampling/_prototype_selection/_edited_nearest_neighbours.py,method,EditedNearestNeighbours,_validate_estimator,A,2,129,137
imbens/sampler/_under_sampling/_prototype_selection/_edited_nearest_neighbours.py,method,RepeatedEditedNearestNeighbours,_validate_estimator,A,2,293,309
imbens/sampler/_under_sampling/_prototype_selection/_edited_nearest_neighbours.py,method,AllKNN,_validate_estimator,A,2,489,502
imbens/sampler/_under_sampling/_prototype_selection/_self_paced_under_sampler.py,method,SelfPacedUnderSampler,__init__,A,2,84,107
imbens/sampler/_under_sampling/_prototype_selection/_tomek_links.py,method,TomekLinks,_fit_resample,A,2,135,154
imbens/sampler/_under_sampling/_prototype_selection/tests/test_allknn.py,function,,test_all_knn_allow_minority,A,2,175,175
imbens/sampler/_under_sampling/_prototype_selection/tests/test_edited_nearest_neighbours.py,function,,test_enn_check_kind_selection,A,2,131,131
imbens/sampler/_under_sampling/_prototype_selection/tests/test_nearmiss.py,function,,test_nm_fit_resample_auto,A,2,58,110
imbens/sampler/_under_sampling/_prototype_selection/tests/test_nearmiss.py,function,,test_nm_fit_resample_float_sampling_strategy,A,2,113,172
imbens/sampler/_under_sampling/_prototype_selection/tests/test_nearmiss.py,function,,test_nm_fit_resample_nn_obj,A,2,175,232
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_fit_resample,A,2,118,118
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_fit_resample_mode_object,A,2,160,160
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_fit_resample_mode,A,2,245,245
imbens/sampler/_under_sampling/_prototype_selection/tests/test_repeated_edited_nearest_neighbours.py,function,,test_renn_iter_attribute,A,2,342,342
imbens/sampler/_under_sampling/_prototype_selection/tests/test_tomek_links.py,function,,test_tl_init,A,2,38,38
imbens/utils/estimator_checks.py,function,,check_samplers_fit,A,2,175,175
imbens/utils/estimator_checks.py,function,,check_samplers_sparse,A,2,249,266
imbens/utils/estimator_checks.py,function,,check_samplers_multiclass_ova,A,2,325,340
imbens/utils/_docstring.py,function,,_get_random_state_docstring,A,2,367,371
imbens/utils/_docstring.py,method,FuncSubstitution,__init__,A,2,75,79
imbens/utils/_plot.py,function,,set_ax_border,A,2,23,29
imbens/utils/_plot.py,function,,plot_2Dprojection_and_cardinality,A,2,99,131
imbens/utils/_validation_param.py,function,,_check_eval_metric_args,A,2,400,408
imbens/utils/_validation_param.py,function,,_check_eval_metric_name,A,2,411,417
imbens/utils/_validation_param.py,function,,_check_eval_metrics_dict,A,2,446,455
imbens/utils/_validation_param.py,function,,check_has_diff_elements,A,2,767,772
imbens/utils/tests/test_docstring.py,function,,test_docstring_inject,A,2,61,61
imbens/utils/tests/test_validation.py,function,,test_check_target_type_ova,A,2,64,64
imbens/utils/tests/test_validation.py,function,,test_check_sampling_strategy_float_error,A,2,101,107
imbens/utils/tests/test_validation.py,function,,_sampling_strategy_func,A,2,201,205
imbens/utils/tests/test_validation.py,function,,test_check_sampling_strategy,A,2,249,249
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_callable_args,A,2,270,270
imbens/utils/tests/test_validation.py,function,,sampling_strategy_func,A,2,274,278
imbens/utils/tests/test_validation.py,function,,test_sampling_strategy_check_order,A,2,302,302
imbens/visualizer/visualizer.py,function,,set_ax_border,A,2,91,98
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,__init__,A,2,185,242
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_check_ensembles_stored_n_training_samples,A,2,314,341
imbens/pipeline.py,method,Pipeline,fit_transform,A,3,303,341
imbens/ensemble/base.py,method,BaseImbalancedEnsemble,_validate_estimator,A,3,519,542
imbens/ensemble/base.py,method,BaseImbalancedEnsemble,predict_proba,A,3,609,662
imbens/ensemble/base.py,function,,check,A,3,423,429
imbens/ensemble/_boost.py,method,ResampleBoostClassifier,_make_sampler,A,3,126,146
imbens/ensemble/_boost.py,method,ResampleBoostClassifier,_boost_real,A,3,230,293
imbens/ensemble/_boost.py,method,ResampleBoostClassifier,_boost_discrete,A,3,295,347
imbens/ensemble/_boost.py,method,ReweightBoostClassifier,_boost_real,A,3,720,796
imbens/ensemble/_boost.py,method,ReweightBoostClassifier,_boost_discrete,A,3,798,855
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_oob_score_classification,A,3,159,196
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_oob_score_classification,A,3,160,197
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_oob_score_classification,A,3,160,197
imbens/ensemble/_reweighting/asymmetric_boost.py,method,AsymBoostClassifier,fit,A,3,224,290
imbens/ensemble/_under_sampling/balanced_random_forest.py,function,,_local_parallel_build_trees,A,3,86,118
imbens/ensemble/_under_sampling/balanced_random_forest.py,method,BalancedRandomForestClassifier,_make_sampler_estimator,A,3,403,416
imbens/ensemble/_under_sampling/easy_ensemble.py,method,EasyEnsembleClassifier,__init__,A,3,182,237
imbens/ensemble/_under_sampling/self_paced_ensemble.py,method,SelfPacedEnsembleClassifier,_fit,A,3,248,376
imbens/ensemble/_under_sampling/tests/test_balanced_random_forest.py,function,,test_balanced_random_forest_oob,A,3,94,116
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_oob_score_classification,A,3,175,213
imbens/ensemble/_under_sampling/tests/test_self_paced_ensemble.py,function,,test_fit_target_label,A,3,86,105
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_oob_score_classification,A,3,160,197
imbens/metrics/_classification.py,function,,macro_averaged_mean_absolute_error,A,3,988,1050
imbens/metrics/tests/test_classification.py,function,,test_sensitivity_specificity_f_binary_single_class,A,3,119,119
imbens/metrics/tests/test_classification.py,function,,test_sensitivity_specificity_ignored_labels,A,3,143,160
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_multiclass,A,3,308,308
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_multiclass_with_digits,A,3,339,339
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_multiclass_with_string_label,A,3,371,371
imbens/metrics/tests/test_classification.py,function,,test_classification_report_imbalanced_dict,A,3,462,462
imbens/sampler/base.py,method,FunctionSampler,_fit_resample,A,3,350,353
imbens/sampler/_over_sampling/_smote/base.py,method,BaseSMOTE,_in_danger_noise,A,3,165,211
imbens/sampler/_over_sampling/_smote/cluster.py,method,KMeansSMOTE,_find_cluster_sparsity,A,3,196,212
imbens/sampler/_over_sampling/_smote/filter.py,method,SVMSMOTE,_validate_estimator,A,3,353,365
imbens/sampler/_over_sampling/_smote/tests/test_smote.py,function,,test_smote_m_neighbors,A,3,161,161
imbens/sampler/_under_sampling/_prototype_generation/_cluster_centroids.py,method,ClusterCentroids,_validate_estimator,A,3,118,127
imbens/sampler/_under_sampling/_prototype_generation/_cluster_centroids.py,method,ClusterCentroids,_generate_sample,A,3,130,144
imbens/sampler/_under_sampling/_prototype_generation/tests/test_cluster_centroids.py,function,,test_fit_resample_auto,A,3,45,45
imbens/sampler/_under_sampling/_prototype_generation/tests/test_cluster_centroids.py,function,,test_fit_resample_half,A,3,53,53
imbens/sampler/_under_sampling/_prototype_generation/tests/test_cluster_centroids.py,function,,test_fit_resample_object,A,3,73,73
imbens/sampler/_under_sampling/_prototype_selection/_nearmiss.py,method,NearMiss,_validate_estimator,A,3,194,208
imbens/sampler/_under_sampling/_prototype_selection/tests/test_condensed_nearest_neighbour.py,function,,test_cnn_init,A,3,41,41
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_init,A,3,38,38
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_fit_resample,A,3,50,50
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_fit_resample_half,A,3,57,57
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_fit_resample_class_obj,A,3,69,69
imbens/sampler/_under_sampling/_prototype_selection/tests/test_instance_hardness_threshold.py,function,,test_iht_reproducibility,A,3,86,97
imbens/utils/estimator_checks.py,function,,check_samplers_list,A,3,302,322
imbens/utils/estimator_checks.py,function,,check_samplers_preserve_dtype,A,3,357,357
imbens/utils/estimator_checks.py,function,,check_samplers_sample_indices,A,3,374,385
imbens/utils/estimator_checks.py,function,,check_samplers_string,A,3,389,401
imbens/utils/estimator_checks.py,function,,checks_generator,A,3,116,121
imbens/utils/testing.py,function,,is_abstract,A,3,49,54
imbens/utils/_docstring.py,function,,_check_type_parameter,A,3,358,363
imbens/utils/_docstring.py,function,,_get_train_verbose_docstring,A,3,392,401
imbens/utils/_docstring.py,function,,_get_target_label_docstring,A,3,405,414
imbens/utils/_docstring.py,function,,_get_n_target_samples_docstring,A,3,418,427
imbens/utils/_docstring.py,method,FuncGlossarySubstitution,__call__,A,3,98,106
imbens/utils/_show_versions.py,function,,_get_deps_info,A,3,15,46
imbens/utils/_validation.py,function,,check_neighbors_object,A,3,82,110
imbens/utils/_validation_data.py,function,,_check_eval_datasets_name,A,3,19,33
imbens/utils/_validation_data.py,function,,_check_eval_datasets_tuple,A,3,36,51
imbens/utils/_validation_data.py,function,,_check_eval_datasets_dict,A,3,54,70
imbens/utils/_validation_data.py,function,,_all_elements_equal,A,3,73,79
imbens/utils/_validation_param.py,function,,check_n_target_samples,A,3,177,185
imbens/utils/_validation_param.py,function,,check_target_label,A,3,189,202
imbens/utils/_validation_param.py,function,,_check_eval_metric_tuple,A,3,420,442
imbens/utils/_validation_param.py,function,,check_eval_metrics,A,3,458,467
imbens/utils/_validation_param.py,function,,_all_elements_equal,A,3,728,739
imbens/utils/_validation_param.py,function,,check_type,A,3,775,781
imbens/utils/tests/test_docstring.py,function,,test_docstring_template,A,3,66,66
imbens/utils/tests/test_testing.py,function,,test_all_estimators,A,3,12,25
imbens/utils/tests/test_validation.py,function,,test_arrays_transformer_plain_list,A,3,312,312
imbens/utils/tests/test_validation.py,function,,test_arrays_transformer_numpy,A,3,322,322
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,fit,A,3,245,312
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_get_ensemble_stored_n_training_samples,A,3,344,378
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_get_parallel_predict_proba,A,3,401,417
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_get_ensemble_predict_proba,A,3,420,436
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_split_ensembles_by_has_n_training_samples_,A,3,552,565
imbens/visualizer/visualizer.py,method,ImbalancedEnsembleVisualizer,_check_is_subset,A,3,837,854
imbens/pipeline.py,method,Pipeline,fit,A,4,261,301
imbens/pipeline.py,method,Pipeline,fit_resample,A,4,343,388
imbens/datasets/_openml.py,function,,get_data_path,A,4,56,68
imbens/datasets/tests/test_imbalance.py,function,,test_make_imbalanced_iris,A,4,70,70
imbens/ensemble/base.py,method,ImbalancedEnsembleClassifierMixin,_training_log_to_console_head,A,4,274,328
imbens/ensemble/base.py,method,BaseImbalancedEnsemble,_make_sampler,A,4,544,565
imbens/ensemble/_bagging.py,method,ResampleBaggingClassifier,_validate_y,A,4,241,258
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_estimator,A,4,241,241
imbens/ensemble/_compatible/tests/test_bagging_compatible.py,function,,test_estimators_samples,A,4,398,438
imbens/ensemble/_over_sampling/tests/test_kmeans_smote_boost.py,function,,test_smoteboost_k_neighbors,A,4,101,125
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_estimator,A,4,243,243
imbens/ensemble/_over_sampling/tests/test_over_bagging.py,function,,test_estimators_samples,A,4,396,436
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_estimator,A,4,243,243
imbens/ensemble/_over_sampling/tests/test_smote_bagging.py,function,,test_estimators_samples,A,4,403,443
imbens/ensemble/_over_sampling/tests/test_smote_boost.py,function,,test_smoteboost_k_neighbors,A,4,101,125
imbens/ensemble/_reweighting/tests/test_adacost.py,function,,test_cost_matrix,A,4,114,160
imbens/ensemble/_reweighting/tests/test_adacost.py,function,,test_cost_matrix_customize,A,4,188,206
imbens/ensemble/_reweighting/tests/test_adauboost.py,function,,test_beta,A,4,116,148
imbens/ensemble/_reweighting/tests/test_asymmetric_boost.py,function,,test_cost_matrix_customize,A,4,192,210
imbens/ensemble/_under_sampling/balanced_random_forest.py,method,BalancedRandomForestClassifier,_validate_estimator,A,4,380,400
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_easy_ensemble_classifier,A,4,61,85
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_estimator,A,4,261,261
imbens/ensemble/_under_sampling/tests/test_easy_ensemble.py,function,,test_estimators_samples,A,4,418,459
imbens/ensemble/_under_sampling/tests/test_self_paced_ensemble.py,function,,test_fit_target_samples_int,A,4,119,146
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_estimator,A,4,243,243
imbens/ensemble/_under_sampling/tests/test_under_bagging.py,function,,test_estimators_samples,A,4,396,436
imbens/metrics/pairwise.py,method,ValueDifferenceMetric,pairwise,A,4,164,202
imbens/metrics/tests/test_classification.py,function,,make_prediction,A,4,46,87
imbens/metrics/tests/test_classification.py,function,,test_sensitivity_specificity_score_binary,A,4,94,110
imbens/metrics/tests/test_pairwise.py,function,,test_value_difference_metric,A,4,34,34
imbens/metrics/tests/test_pairwise.py,function,,test_value_difference_metric_missing_categories,A,4,143,159
imbens/sampler/_over_sampling/tests/test_random_over_sampler.py,function,,test_ros_fit_resample_half,A,4,86,111
